,Main effect e2/2,Main effect e2/3,Main effect e3/3,Main effect e2/4,Main effect e3/4,Main effect e4/4,Main effect canonical variate,Canonical variate x e2/2,Canonical variate x e2/3,Canonical variate x e3/3,Canonical variate x e2/4,Canonical variate x e3/4,Canonical variate x e4/4,Age
0,,-0.36562803920348624,-0.326057847064356,0.20289482981020776,0.1852073388917157,0.43827666008931576,,,,,,,,0.07398745190020223
1,,-0.35337734485767885,-0.3135483218902881,0.21603682246469724,0.19752554908173148,0.4269433041617579,,,,,,,0.27468817794245204,0.07526614433315397
2,,-0.3582624584716695,-0.3181014084468456,0.19423196855276376,0.19319492753938883,0.4368838888893301,,,,,0.27442154106433986,,,0.07317473143345918
3,,-0.3566451065433947,-0.3142444272419188,0.21359470974152858,0.19774767794517048,0.4590131486094827,,,,,,,,0.07475592249348734
4,,-0.3571219955816367,-0.31620915727397975,0.20983318108281043,0.19489942518852182,0.4407768655187492,,,,,,,,0.07485630534962423
5,,-0.3574287201024041,-0.3174304809206279,0.2126013855957784,0.1933793363365634,0.43525720509427723,,,,,,,,0.07409565944778314
6,,-0.3696093498997577,-0.3269579256005012,0.2008460949459488,0.18469639985352299,0.4440757618339046,,,,,,,,0.07410437172292274
7,,-0.365202007407916,-0.3252143478832877,0.20470721181206145,0.1857869259952739,0.4622025770894257,,-0.4069097700028009,0.12967181410163145,,,,,0.07408191342377274
8,,-0.36702974191294524,-0.3229807176318323,0.20574332033343207,0.18860975698394675,0.4511759343589171,,,-0.1667420294797513,,,,,0.0738334884348037
9,,-0.36266437458578676,-0.32060118306160973,0.2116340529075995,0.19055560964941393,0.44225008909465463,,0.4657385149312625,,,-0.3227199736829653,,,0.07431049236363926
10,,-0.371241430867703,-0.3285869061595697,0.19946179999037084,0.18325470052363121,0.46251388517355385,,,,,,,,0.07463595502550403
11,,-0.362320447605379,-0.3215112504713158,0.19794535054426973,0.18910439459940706,0.4563689657839942,,,,,,,,0.07468597047221766
12,,-0.35658455528474725,-0.31781274795686054,0.21025828667321486,0.19499867814900873,0.45143928818896395,,,,,,,,0.07480624822585472
13,,-0.3585881783696991,-0.31827134015850184,0.20378638774561805,0.19342902548301846,0.4543701650873686,,,,,,,,0.07385083162368215
14,,-0.358878468406085,-0.31819948101820206,0.2071226132664087,0.1917210682219806,0.44630195206350287,,,,,,,,0.07409808252456736
15,,-0.36024160341565953,-0.3170350680292928,0.2067107499235427,0.19386312821070611,0.44853428968462733,,,,,,,,0.07362530019867992
16,,-0.36251583357385087,-0.3221919975490551,0.19795210158545473,0.18900930789425788,0.4475101740167186,,,,,0.20181332193581153,,,0.07406907408596641
17,,-0.3637019224071515,-0.32288710309113816,0.2062403099973858,0.18798406064617482,0.44871576539615887,,,,,,,,0.07412098694117411
18,,-0.3597031308937223,-0.31929208133379067,0.21156482688701989,0.19144143478255807,0.4498349664115914,,,,,,,,0.07416597436535499
19,,-0.3652805172681082,-0.32561614798901056,0.20326838560530347,0.18339927995040806,0.4465420948774583,,,,,,,,0.07376877476911631
20,,-0.362451506501747,-0.32261174335826237,0.20194380145409402,0.1885455657661245,0.4451682098067513,,,,,,,,0.07432983154795057
21,,-0.3589921505714505,-0.31872831602022705,0.2106728287821717,0.19251330326980404,0.45238338915255133,,,,,,,,0.07383041884654147
22,,-0.3631845252317912,-0.3227471776053781,0.20521227499919534,0.18818638417684633,0.4427708430084032,,,,,,,,0.07413907326176788
23,,-0.35113794458141107,-0.3089641117690058,0.2216694426139073,0.20189861832306957,0.4557657206306978,,,,-0.08411078066251958,,,,0.07355392637734809
24,,-0.3634790092298135,-0.3222261161771611,0.2032471430807738,0.18892199258504777,0.45165712274876285,,,,,,,,0.07398931974055269
25,,-0.3574320863371932,-0.32083566345926917,0.2089581531905189,0.18895456793829202,0.4528729495050895,,,,,,,,0.074337975881284
26,,-0.36775716554415255,-0.327703654857555,0.19786154407727907,0.18342917235371653,0.4609498321367267,,,,,,,,0.07458070538001711
27,,-0.35955819027347985,-0.31726062168800423,0.19170492159366073,0.19362530189451574,0.4379346588720215,,,0.10725130464164406,,0.24817245918400857,,,0.07419401792693367
28,,-0.36724213620328855,-0.3279645274656595,0.2029645518367645,0.18508026575657086,0.4352074845655881,,,,-0.08175668065878407,,,,0.07432693907194317
29,,-0.35966916620684314,-0.3205616569834115,0.20753859893312837,0.19150090954425456,0.4441043621278187,,,,,,,,0.07429670874991527
30,,-0.3601486800618844,-0.31825449734019806,0.2096183680005166,0.19300826223130899,0.4527915383226702,,,,,,,,0.07399466489818766
31,,-0.3540055636049088,-0.31414861773348685,0.20191502566473327,0.1961948134281636,0.4589641774017039,0.07097079849885243,0.33022449935732906,,,-0.3716841809638731,,0.22538463961402,0.07389706253876728
32,,-0.3495066319107453,-0.3092277672403404,0.2195226188397819,0.20193740510354163,0.43618904355769494,,,,,,,0.3058833353627286,0.07461088911888082
33,,-0.3633552295719546,-0.3185211296921056,0.21087913025167446,0.1920907075208482,0.4566077370780133,,,-0.10777170633353965,,,,,0.07419574134249127
34,,-0.3467236411789863,-0.30684305453685223,0.22314358979915297,0.2045130805219758,0.4643428799901983,,0.3917091117834119,,,,,,0.07469069992303663
35,,-0.348786011221826,-0.30835083297466126,0.21874508479688606,0.20269278898516982,0.45838513078199256,,-0.3967898643180286,,,,0.10117537271498288,,0.07405966240859348
36,,-0.3555841181207144,-0.3154672132017398,0.2142940860859893,0.19508838570638307,0.45686392585895585,,,,,,,,0.07419334656623128
37,,-0.36439943794428314,-0.32166997272714976,0.20865778318334455,0.1900173058140211,0.4479306101396397,,,,,,,,0.0740051170164081
38,,-0.361563021667406,-0.3207581984456774,0.20498264278962403,0.19039597797907443,0.4506487376118533,,,,,,,,0.07444444948352387
39,,-0.36140032819446893,-0.32117849248507757,0.20147935576724701,0.19007138834131385,0.45033643200561013,,,,,,,,0.07451745696902796
40,,-0.3620715482034127,-0.32189277287134677,0.2069250972739992,0.18938933633473462,0.4451097889101247,,,,,,,,0.074475061651241
41,,-0.359503034917425,-0.3193493179811452,0.20849503054997828,0.19284995185832451,0.4534164077764167,,,,,,,,0.0742922812362661
42,,-0.36472771956478806,-0.3252520711283834,0.2016756563702639,0.18606209526274295,0.4483163334747836,,,,,-0.17632484739644771,,,0.07417122103681735
43,,-0.3588058461019635,-0.3169182161536724,0.21063112713892007,0.19412850109466612,0.44642070979298304,,,,,,,,0.07423102341399941
44,,-0.36334657950886967,-0.3216672691008501,0.20903906936423014,0.19005006532477448,0.44360769239110537,,,,,,,,0.07423558569393571
45,,-0.34871748589971935,-0.30709273159218375,0.22131181168861902,0.20356596674867622,0.45414786132792284,,,,,,,,0.07409493958028139
46,,-0.3600289565863468,-0.31871229639934945,0.20341704831600232,0.1916694460997678,0.4532815804421449,,,,,,,,0.07406406533609423
47,,-0.36628953164789335,-0.32173154407930293,0.20487715284698635,0.1892552859135234,0.4516509436725449,,,,,,,,0.07482324193363159
48,,-0.35564402668252953,-0.3171295447869909,0.21362646265286686,0.19456318743623965,0.44686899787663975,,,,,,,,0.07422384495840244
49,,-0.3622218469188327,-0.32333243619018537,0.2103088932477118,0.18825093245841037,0.44855307711188347,,,,,,,,0.07434354418055351
